Market,Date,Month,Year,LSE IPO,TIDM,Company,Issue type,Transfer,Country of Inc.,FTSE Industry,FTSE Sector,FTSE Subsector,Issue Price,Currency,Market Cap - Opening Price (Â£m),Nominated Advisor (AIM only),Money Raised - New (Â£m),Money Raised - Existing (Â£m),TOTAL RAISED (Â£m),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650
AIM,2014-07-11,2014-07-01,2014,IPO,CLST,CLEARSTAR INC,New Company Placing,,Cayman Islands,9537.0,Software & Computer Services,Software,57.0,,21.782,Cenkos Securities Limited,8.835,-,-,,,,,,,,,,,,,
AIM,2014-07-10,2014-07-01,2014,IPO,ABZA,ABZENA LTD,New Company Placing,,United Kingdom,4573.0,Pharmaceuticals & Biotechnology,Biotechnology,80.0,,81.84,Cenkos Securities Limited,20.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-07-09,2014-07-01,2014,IPO,IEH ,INTELLIGENT ENERGY HLDGS PLC,New Company Placing,,United Kingdom,587.0, Alternative Energy, Alternative Fuels,340.0,,526.4884772,,56.012453400000005,-,-,,,,,,,,,,,,,
International Main Market,2014-07-04,2014-07-01,2014,IPO,ELSA,SOCIETATEA COMERCIALA DE DIS SI FUR,International Offering (GDR),,Romania,7535.0,Electricity,Electricity,13.66,,362.2387324106761,,358.5638467195532,-,-,13.800000190734863,13.800000190734863,13.75,8.367393493652344,141479.0,7.791377544403076,8.033909797668457,8.579609870910645,7.579160690307617,7.275994777679443,8.328731536865234,8.783624649047852,
AIM,2014-07-02,2014-07-01,2014,IPO,GINV,GLOBAL INVACOM GROUP LTD,New Company Placing,,Singapore,9578.0,Technology Hardware & Equipment,Telecommunications Equipment,19.75,,58.245,finnCap Ltd,8.8085,-,-,20.0,21.0,19.5,20.039695739746094,99937.0,20.039695739746094,21.618581771850586,18.217905044555664,20.039695739746094,17.0,7.5,7.0,
UK Main Market,2014-06-30,2014-06-01,2014,IPO,ESP ,EMPIRIC STUDENT PROP PLC,New Company Placing,,United Kingdom,8673.0, Real Estate Investment Trusts, Residential REITs,100.0,,85.85,,85.00000100000001,-,-,,,,,,,,,,,,,
AIM,2014-06-30,2014-06-01,2014,IPO,EZH ,EASYHOTEL PLC,New Company Placing,,United Kingdom,5753.0,Travel & Leisure,Hotels,80.0,,54.69,Investec Bank PLC,25.241,-,-,,,,,,,,,,,,,
AIM,2014-06-30,2014-06-01,2014,IPO,AFHP,AFH FINANCIAL GROUP PLC,New Company Placing,,United Kingdom,8771.0,General Financial,Asset Managers,140.0,,28.88,Allenby Capital Limited,1.4617,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-27,2014-06-01,2014,IPO,SIT ,SANDITON INVESTMENT TRUST PLC,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,,52.0,,50.00000000000001,-,-,,,,,,,,,,,,,
AIM,2014-06-27,2014-06-01,2014,IPO,IMO ,IMIMOBILE PLC,New Company Placing,,United Kingdom,9537.0,Software & Computer Services,Software,120.0,,63.12,SPARK Advisory Partners,30.0,-,-,,,,,,,,,,,,,
AIM,2014-06-27,2014-06-01,2014,IPO,CDOG,CDIALOGUES PLC,New Company Placing,,United Kingdom,5555.0,Media,Media Agencies,212.0,,13.89,Strand Hanson Limited,1.2466,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-26,2014-06-01,2014,IPO,AA. ,AA PLC,New Company Placing,,United Kingdom,5377.0,General Retailers,Specialized Consumer Services,250.0,,1340.68,,1385.0000025000002,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-26,2014-06-01,2014,IPO,RIV ,RIVER & MERCANTILE GROUP PLC,New Company Placing,,United Kingdom,8771.0,General Financial,Asset Managers,183.0,,157.01,,41.5,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-25,2014-06-01,2014,IPO,TSB ,TSB BANKING GRP PLC,New Company Placing,,United Kingdom,8355.0,Banks,Banks,260.0,,1425.0,,455.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-25,2014-06-01,2014,IPO,FEET,FUNDSMITH EMERGING EQUITIES TR PLC,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,1000.0,,201.11,,193.37921000000003,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-25,2014-06-01,2014,IPO,ALM ,ALLIED MINDS LTD,New Company Placing,,United Kingdom,8775.0,General Financial,Specialty Finance,190.0,,389.67,,117.22,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-23,2014-06-01,2014,IPO,ZPLA,ZOOPLA PROPERTY GROUP PLC,New Company Placing,,United Kingdom,5555.0,Media,Media Agencies,220.0,,956.4,,351.950764,-,-,,,,,,,,,,,,,
International Main Market,2014-06-23,2014-06-01,2014,IPO,TBCB,TBC BANK JSC,International Offering (GDR),,Georgia,8355.0,Banks,Banks,13.0,,378.601489574032,,140.09470995312,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-23,2014-06-01,2014,IPO,FAN ,VOLUTION GROUP PLC,New Company Placing,,United Kingdom,2353.0,Construction & Materials,Building Materials & Fixtures,150.0,,290.5,,100.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-20,2014-06-01,2014,IPO,FDM ,FDM GROUP PLC,New Company Placing,,United Kingdom,9533.0,Software & Computer Services,Computer Services,287.0,,344.06,,8.0,-,-,,,,,,,,,,,,,
AIM,2014-06-20,2014-06-01,2014,IPO,ZBO ,ZIBAO METALS RECYCLING HLDGS LTD,New Company Placing,,United Kingdom,1755.0,Industrial Metals,Nonferrous Metals,8.0,,8.75,ZAI Corporate Finance Limited,1.3,-,-,,,,,,,,,,,,,
International Main Market,2014-06-17,2014-06-01,2014,IPO,BME ,B & M EUROPEAN VALUE RETAIL SA,New Company Placing,,Luxembourg,5373.0,General Retailers,Broadline Retailers,270.0,,2850.0,,1080.0,-,-,,,,,,,,,,,,,
AIM,2014-06-16,2014-06-01,2014,IPO,MYSL,MYSALE GROUP PLC,New Company Placing,,United Kingdom,5371.0,General Retailers,Apparel Retailers,226.0,,316.36,Macquarie Capital (Europe) Lim,115.1534,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-13,2014-06-01,2014,IPO,PUMX,PUMA VCT 10 PLC,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,,33.51,,34.54153000000001,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-12,2014-06-01,2014,IPO,FAIR,FAIR OAKS INCOME FUND LTD,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,1.0,,67.8651118,,67.19318,-,-,1.0,1.0125000476837158,1.0,0.5057585835456848,36682.0,0.5107659697532654,0.5082620978355408,0.5132696628570557,0.5232847929000854,0.5107659697532654,0.4375562071800232,0.5490431189537048,
UK Main Market,2014-06-11,2014-06-01,2014,IPO,GMD ,GAME DIGITAL PLC,New Company Placing,,United Kingdom,3747.0,Leisure Goods,Toys,200.0,,336.6000000000001,,120.82,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-10,2014-06-01,2014,IPO,OSB ,ONESAVINGS BANK PLC,New Company Placing,,United Kingdom,8773.0,General Financial,Consumer Finance,170.0,,422.96,,41.5,-,-,,,,,,,,,,,,,
AIM,2014-06-05,2014-06-01,2014,IPO,SIR ,SECURE INCOME REIT PLC,New Company Placing,,United Kingdom,8674.0, Real Estate Investment Trusts, Diversified REITs,174.0,,360.47,Oriel Securities Limited,15.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-06-04,2014-06-01,2014,IPO,CLG ,CLIPPER LOGISTICS PLC,New Company Placing,,United Kingdom,2777.0,Industrial Transportation,Transportation Services,100.0,,121.0,,49.9,-,-,,,,,,,,,,,,,
UK Main Market,2014-05-30,2014-05-01,2014,IPO,P2P ,P2P GLOBAL INVESTMENTS PLC,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,1000.0,,211.0,,200.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-05-29,2014-05-01,2014,IPO,SAGA,SAGA PLC,New Company Placing,,United Kingdom,5377.0,General Retailers,Specialized Consumer Services,185.0,,2057.5817627625,,549.99999945,-,-,2527.219970703125,2663.826416015625,2520.3896484375,2013.6483154296875,5191330.0,2016.3690185546875,1844.9371337890625,2024.532470703125,1703.4373779296875,2285.7626953125,2463.40576171875,705.7897338867188,
AIM,2014-05-29,2014-05-01,2014,IPO,NAH ,NAHL GROUP PLC,New Company Placing,,United Kingdom,5555.0,Media,Media Agencies,200.0,,83.33,Investec Bank PLC,2.3,-,-,,,,,,,,,,,,,
AIM,2014-05-28,2014-05-01,2014,IPO,MARI,MARIMEDIA LTD,New Company Placing,,Israel,5555.0,Media,Media Agencies,153.0,,95.97,Nplus1 Singer Advisory LLP,29.7619,-,-,,,,,,,,,,,,,
International Main Market,2014-05-28,2014-05-01,2014,IPO,BCRE,BCRE BRACK CAPITAL REAL EST INV NV,New Company Placing,,Netherlands,8633.0, Real Estate Investment & Services, Real Estate Holding & Development,1.61835,,2.7638608276,,0.2605200895305,-,-,,,,,,,,,,,,,
AIM,2014-05-23,2014-05-01,2014,IPO,SHOE,SHOE ZONE PLC,New Company Placing,,United Kingdom,5371.0,General Retailers,Apparel Retailers,160.0,,84.5,Numis Securities Limited,36.0,-,-,169.5,169.75,169.0,117.97222137451172,22830.0,117.97222137451172,123.20769500732422,132.98056030273438,156.714599609375,136.281982421875,156.54660034179688,188.2964324951172,
AIM,2014-05-21,2014-05-01,2014,IPO,FLO ,FLOWTECH FLUIDPOWER PLC,New Company Placing,,United Kingdom,2757.0,Industrial Engineering,Industrial Machinery,100.0,,44.25,Zeus Capital Limited,39.9,-,-,,,,,,,,,,,,,
UK Main Market,2014-05-20,2014-05-01,2014,IPO,CARD,CARD FACTORY PLC,New Company Placing,,United Kingdom,5379.0,General Retailers,Specialty Retailers,225.0,,684.7994323500001,,90.0,-,-,220.0,225.0,199.0,146.1615753173828,28301347.0,145.07080078125,153.43331909179688,150.52459716796875,171.61260986328125,255.3342742919922,283.0901794433594,179.6839141845703,
AIM,2014-05-19,2014-05-01,2014,IPO,CAKE,PATISSERIE HOLDINGS PLC,New Company Placing,,United Kingdom,5757.0,Travel & Leisure,Restaurants & Bars,170.0,,194.0,Canaccord Genuity Ltd,32.7533,-,-,4.380000114440918,4.380000114440918,4.309999942779541,3.018038034439087,331595.0,3.2477846145629883,4.820000171661377,4.25,4.295000076293945,,,,
AIM,2014-05-12,2014-05-01,2014,IPO,GLS ,GALASYS PLC,New Company Placing,,United Kingdom,9537.0,Software & Computer Services,Software,22.5,,16.31,Arden Partners plc,3.1218,-,-,,,,,,,,,,,,,
AIM,2014-05-12,2014-05-01,2014,IPO,LME ,LIMITLESS EARTH PLC,New Company Placing,,United Kingdom,8775.0,General Financial,Specialty Finance,5.0,,3.92,Cairn Financial Advisers LLP,3.005,-,-,,,,,,,,,,,,,
AIM,2014-05-08,2014-05-01,2014,IPO,RXB ,REX BIONICS PLC,New Company Placing,,United Kingdom,8775.0,General Financial,Specialty Finance,180.0,,26.08,Oriel Securities Limited,10.0,-,-,,,,,,,,,,,,,
AIM,2014-05-02,2014-05-01,2014,IPO,SSTY,SAFESTAY PLC,New Company Placing,,United Kingdom,5753.0,Travel & Leisure,Hotels,50.0,,7.6,Westhouse Securities Limited,4.8,-,-,49.78630065917969,59.743499755859375,49.78630065917969,57.013973236083984,193174.0,59.98863983154297,59.74078369140625,59.98863983154297,50.568931579589844,69.90415954589844,61.73500061035156,32.0,
AIM,2014-04-30,2014-04-01,2014,IPO,,SPRUE AEGIS,New Company Placing,,United Kingdom,2733.0,Electronic & Electrical Equipment,Electrical Components & Equipment,200.0,,105.1954922,Westhouse Securities LLP,11.96,-,-,,,,,,,,,,,,,
AIM,2014-04-29,2014-04-01,2014,IPO,,ROSSLYN DATA TECHNOLOGIES PLC,New Company Placing,,United Kingdom,9537.0,Software & Computer Services,Software,33.0,,25.54371949,Cenkos Securities Limited,10.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-04-25,2014-04-01,2014,IPO,,NEXTENERGY SOLAR FUND LTD,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,,86.456,,85.6,-,-,,,,,,,,,,,,,
UK Main Market,2014-04-16,2014-04-01,2014,IPO,,POLYPIPE GROUP PLC,New Company Placing,,United Kingdom,2353.0,Construction & Materials,Building Materials & Fixtures,245.0,,525.99963706,,293.99975255000004,-,-,,,,,,,,,,,,,
UK Main Market,2014-04-16,2014-04-01,2014,IPO,,EXOVA GRP PLC,New Company Placing,,United Kingdom,2791.0,Support Services,Business Support Services,220.0,,550.0,,220.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-04-16,2014-04-01,2014,IPO,,CAMBIAN GRP PLC,New Company Placing,,United Kingdom,4533.0,Health Care Equipment & Services,Health Care Providers,225.0,,357.59535325,,194.31699525,-,-,,,,,,,,,,,,,
AIM,2014-04-16,2014-04-01,2014,IPO,,EAGLE EYE SOLUTIONS LTD,New Company Placing,,United Kingdom,9535.0,Software & Computer Services,Internet,164.0,,36.2360736,Panmure Gordon (UK) Limited,6.0,-,-,,,,,,,,,,,,,
International Main Market,2014-04-15,2014-04-01,2014,IPO,,NOMAD HLDGS LTD,New Company Placing,,British Virgin Islands,8995.0,Nonequity Investment Instruments,Nonequity Investment Instruments,10.0,,304.9251072000363,,288.3452550354953,-,-,,,,,,,,,,,,,
AIM,2014-04-15,2014-04-01,2014,IPO,,BAGIR GRP LTD,New Company Placing,,Israel,3763.0,Personal Goods,Clothing & Accessories,56.0,,31.38950625,Nplus1 Singer Advisory LLP,20.0,-,-,,,,,,,,,,,,,
International Main Market,2014-04-14,2014-04-01,2014,IPO,,SEPLAT PETROLEUM DEVT CO PLC,New Company Placing,,Nigeria,533.0,Oil & Gas Producers,Exploration & Production,210.0,,1210.8445047374998,,300.896673,-,-,,,,,,,,,,,,,
AIM,2014-04-14,2014-04-01,2014,IPO,,HAYDALE GRAPHENE INDUSTRIES PLC,New Company Placing,,United Kingdom,1357.0,Chemicals,Specialty Chemicals,210.0,,21.59582016,Cairn Financial Advisers LLP,6.6,-,-,,,,,,,,,,,,,
UK Main Market,2014-04-08,2014-04-01,2014,IPO,,JUST EAT PLC,New Company Placing,,United Kingdom,5377.0,General Retailers,Specialized Consumer Services,260.0,,1408.9823375,,99.9999988,-,-,,,,,,,,,,,,,
International Main Market,2014-04-04,2014-04-01,2014,IPO,,CANADIAN OVERSEAS PETROLEUM LTD,New Company Placing,,Canada,533.0,Oil & Gas Producers,Exploration & Production,13.5,,69.06633948000001,,2.399999895,-,-,,,,,,,,,,,,,
AIM,2014-04-04,2014-04-01,2014,IPO,,TEKCAPITAL PLC,New Company Placing,,United Kingdom,9533.0,Software & Computer Services,Computer Services,25.0,,5.85103402,Northland Capital Partners Lim,2.0,-,-,,,,,,,,,,,,,
AIM,2014-04-04,2014-04-01,2014,IPO,,RAME ENERGY PLC,New Company Placing,,United Kingdom,2791.0,Support Services,Business Support Services,18.0,,18.10119569,Northland Capital Partners Lim,1.3,-,-,,,,,,,,,,,,,
UK Main Market,2014-04-02,2014-04-01,2014,IPO,,BRIT PLC,New Company Placing,,United Kingdom,8536.0,Nonlife Insurance,Property & Casualty Insurance,240.0,,928.0,,240.0,-,-,,,,,,,,,,,,,
AIM,2014-04-02,2014-04-01,2014,IPO,,SAFECHARGE INTL GROUP LTD,New Company Placing,,British Virgin Islands,2795.0,Support Services,Financial Administration,162.0,,253.8419457,Shore Capital & Corporate Limi,75.75,-,-,,,,,,,,,,,,,
UK Main Market,2014-03-31,2014-03-01,2014,IPO,,JOHN LAING ENVIRONMENTAL ASSET GRP,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,,160.0,,160.0,-,-,,,,,,,,,,,,,
AIM,2014-03-28,2014-03-01,2014,IPO,,SCHOLIUM GROUP PLC,New Company Placing,,United Kingdom,5379.0,General Retailers,Specialty Retailers,100.0,,13.13,W.H. Ireland Limited,8.0,-,-,,,,,,,,,,,,,
AIM,2014-03-28,2014-03-01,2014,IPO,,VENTURE LIFE GROUP PLC,New Company Placing,,United Kingdom,3577.0,Food Producers,Food Products,109.0,,26.08,Charles Stanley Securities,5.4005,-,-,,,,,,,,,,,,,
AIM,2014-03-27,2014-03-01,2014,IPO,,HORIZON DISCOVERY GROUP PLC,New Company Placing,,United Kingdom,4573.0,Pharmaceuticals & Biotechnology,Biotechnology,180.0,,136.53,Panmure Gordon (UK) Limited,40.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-03-26,2014-03-01,2014,IPO,,CUSTODIAN REIT PLC,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,,137.92882895,,55.0,-,-,,,,,,,,,,,,,
AIM,2014-03-25,2014-03-01,2014,IPO,,XEROS TECHNOLOGY GROUP PLC,New Company Placing,,United Kingdom,2757.0,Industrial Engineering,Industrial Machinery,123.0,,101.24,Jefferies International Limite,27.5798,-,-,,,,,,,,,,,,,
SFM,2014-03-24,2014-03-01,2014,IPO,,NIMROD SEA ASSETS LTD,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,1.0,,80.15007,,78.5785,-,-,,,,,,,,,,,,,
AIM,2014-03-21,2014-03-01,2014,IPO,,XLMEDIA PLC,New Company Placing,,United Kingdom,5555.0,Media,Media Agencies,49.0,,126.06,Cenkos Securities Plc,41.8249,-,-,,,,,,,,,,,,,
AIM,2014-03-20,2014-03-01,2014,IPO,,MOSMAN OIL & GAS LTD,New Company Placing,,Australia,533.0,Oil & Gas Producers,Exploration & Production,8.0,,5.22,ZAI Corporate Finance Limited,1.5,-,-,,,,,,,,,,,,,
AIM,2014-03-19,2014-03-01,2014,IPO,,DALATA HOTEL GROUP PLC,New Company Placing,,Republic of Ireland,5753.0,Travel & Leisure,Hotels,209.0,,281.06,Davy Corporate Finance,221.54,-,-,,,,,,,,,,,,,
UK Main Market,2014-03-19,2014-03-01,2014,IPO,,GULF MARINE SERVICES PLC,New Company Placing,,United Kingdom,573.0,"Oil Equipment, Services & Distribution",Oil Equipment & Services,135.0,,536.9795652852,,165.69279269999998,-,-,,,,,,,,,,,,,
UK Main Market,2014-03-18,2014-03-01,2014,IPO,,CIRCASSIA PHARMACEUTICALS PLC,New Company Placing,,United Kingdom,4573.0,Pharmaceuticals & Biotechnology,Biotechnology,310.0,,581.0093749,,199.9999999,-,-,,,,,,,,,,,,,
UK Main Market,2014-03-17,2014-03-01,2014,IPO,,PETS AT HOME GROUP PLC,New Company Placing,,United Kingdom,5379.0,General Retailers,Specialty Retailers,245.0,,1190.0,,464.1793177,-,-,,,,,,,,,,,,,
UK Main Market,2014-03-17,2014-03-01,2014,IPO,,POUNDLAND GROUP PLC,New Company Placing,,United Kingdom,5379.0,General Retailers,Specialty Retailers,300.0,,925.0,,375.0,-,-,,,,,,,,,,,,,
AIM,2014-03-14,2014-03-01,2014,IPO,,BOOHOO.COM PLC,New Company Placing,,United Kingdom,5371.0,General Retailers,Apparel Retailers,50.0,,784.15,Zeus Capital Limited,300.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-03-10,2014-03-01,2014,IPO,,TWENTYFOUR SELECT MONTHLY INC FD,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,,105.0474383225,,102.735881,-,-,,,,,,,,,,,,,
AIM,2014-03-10,2014-03-01,2014,IPO,,KOOVS PLC,New Company Placing,,United Kingdom,5371.0,General Retailers,Apparel Retailers,150.0,,44.36,Peel Hunt LLP,22.0,-,-,,,,,,,,,,,,,
International Main Market,2014-03-05,2014-03-01,2014,IPO,,LENTA LTD,International Offering (GDR),,British Virgin Islands,5337.0,Food & Drug Retailers,Food Retailers & Wholesalers,10.0,,2197.6224619724376,,575.6666652275001,-,-,,,,,,,,,,,,,
UK Main Market,2014-03-03,2014-03-01,2014,IPO,,AO WORLD PLC,New Company Placing,,United Kingdom,5379.0,General Retailers,Specialty Retailers,285.0,,1486.31578743,,59.99999835,-,-,,,,,,,,,,,,,
UK Main Market,2014-02-28,2014-02-01,2014,IPO,,KENNEDY WILSON EUROPE REAL EST PLC,New Company Placing,,United Kingdom,8633.0, Real Estate Investment & Services, Real Estate Holding & Development,1000.0,,973.7000214,,840.0,-,-,,,,,,,,,,,,,
UK Main Market,2014-02-28,2014-02-01,2014,IPO,,MCCOLL'S RETAIL GROUP PLC,New Company Placing,,United Kingdom,5337.0,Food & Drug Retailers,Food Retailers & Wholesalers,191.0,,193.19371749,,49.70006607,-,-,,,,,,,,,,,,,
AIM,2014-02-27,2014-02-01,2014,IPO,,DX PLC,New Company Placing,,United Kingdom,2771.0,Industrial Transportation,Delivery Services,100.0,,260.68,Zeus Capital Limited,200.5255,-,-,,,,,,,,,,,,,
AIM,2014-02-26,2014-02-01,2014,IPO,,SUMMIT GERMANY LTD,New Company Placing,,United Kingdom,8633.0, Real Estate Investment & Services, Real Estate Holding & Development,51.8,,155.8,Cenkos Securities Plc,28.4751,-,-,,,,,,,,,,,,,
AIM,2014-02-20,2014-02-01,2014,IPO,,ATLANTIS RESOURCES LTD,New Company Placing,,Singapore,583.0, Alternative Energy, Renewable Energy Equipment,94.0,,73.64,Nplus1 Singer Advisory LLP,12.0,-,-,,,,,,,,,,,,,
AIM,2014-02-18,2014-02-01,2014,IPO,,4D PHARMA PLC,New Company Placing,,United Kingdom,4577.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,100.0,,63.05,Zeus Capital Limited,16.55,-,-,,,,,,,,,,,,,
AIM,2014-02-10,2014-02-01,2014,IPO,,MANX TELECOM PLC,New Company Placing,,United Kingdom,6535.0,Fixed Line Telecommunications,Fixed Line Telecommunications,142.0,,180.52,Liberum Capital Limited,89.152,-,-,,,,,,,,,,,,,
AIM,2014-02-04,2014-02-01,2014,IPO,,HURRICANE ENERGY PLC,New Company Placing,,United Kingdom,533.0,Oil & Gas Producers,Exploration & Production,43.0,,235.38,Cenkos Securities Plc,18.0,-,-,,,,,,,,,,,,,
AIM,2014-01-17,2014-01-01,2014,IPO,,CITYFIBRE INFRASTRUCTURE HLDGS PLC,New Company Placing,,United Kingdom,6535.0,Fixed Line Telecommunications,Fixed Line Telecommunications,60.0,,34.27,finnCap Ltd,16.642,-,-,,,,,,,,,,,,,
UK Main Market,2014-01-10,2014-01-01,2014,IPO,,CONYGAR ZDP PLC,New Company Placing,,United Kingdom,8633.0, Real Estate Investment & Services, Real Estate Holding & Development,100.0,,31.425,,30.0,-,-,,,,,,,,,,,,,
AIM,2014-01-06,2014-01-01,2014,IPO,,RM2 INTL SA,New Company Placing,,Luxembourg,2723.0,General Industrials,Containers & Packaging,88.0,,316.24,Cenkos Securities Plc,137.1951,-,-,,,,,,,,,,,,,
AIM,2013-12-30,2013-12-01,2013,IPO,,KODAL MINERALS PLC,New Company Placing,,United Kingdom,1775.0,Mining,General Mining,0.7,,5.19,Allenby Capital Limited,1.0,-,-,,,,,,,,,,,,,
International Main Market,2013-12-27,2013-12-01,2013,IPO,,DAMAC REAL ESTATE DEVELOPMENT LTD,International Offering (GDR),,United Emirates,8633.0, Real Estate Investment & Services, Real Estate Holding & Development,12.25,,798.9739308749519,,210.26783880816,-,-,,,,,,,,,,,,,
AIM,2013-12-23,2013-12-01,2013,IPO,,ACTION HOTELS PLC,New Company Placing,,United Kingdom,5753.0,Travel & Leisure,Hotels,65.0,,95.96,Sanlam Securities UK Limited,30.9642,-,-,,,,,,,,,,,,,
International Main Market,2013-12-20,2013-12-01,2013,IPO,,ATLAS MARA CO NVEST LTD,New Company Placing,,British Virgin Islands,8775.0,General Financial,Specialty Finance,10.0,,206.109008406,,191.1314985,-,-,,,,,,,,,,,,,
UK Main Market,2013-12-20,2013-12-01,2013,IPO,,VINALAND ZDP LTD,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,,15.225,,15.0,-,-,,,,,,,,,,,,,
SFM,2013-12-19,2013-12-01,2013,IPO,,GCP SOVEREIGN INFRASTRUC DEBT LTD,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,1.0,,77.83195,,75.565,-,-,,,,,,,,,,,,,
UK Main Market,2013-12-18,2013-12-01,2013,IPO,,JPMORGAN SENIOR SECURED LOAN FUND,New Company Placing,,United Kingdom,8985.0,Equity Investment Instruments,Equity Investment Instruments,100.0,,80.185,,79.0,-,-,,,,,,,,,,,,,
AIM,2013-12-18,2013-12-01,2013,IPO,,BENCHMARK HLDGS PLC,New Company Placing,,United Kingdom,4573.0,Pharmaceuticals & Biotechnology,Biotechnology,64.0,,100.95,Cenkos Securities Plc,45.1122,-,-,,,,,,,,,,,,,
