Market,Date,Month,Year,LSE IPO,TIDM,Company,Issue type,Transfer,Country of Inc.,FTSE Industry,FTSE Sector,FTSE Subsector,Issue Price,Currency,Market Cap - Opening Price (Â£m),Nominated Advisor (AIM only),Money Raised - New (Â£m),Money Raised - Existing (Â£m),TOTAL RAISED (Â£m),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650
AIM,09/06/2004,01/06/2004,2004,IPO,,AMINO TECHNOLOGIES,New Company Placing,,United Kingdom,343,Household Goods & Textiles,Consumer Electronics,120,,61.2456624,KBC Peel Hunt Limited,12.7386,-,-,,,,,,,,,,,,,
UK Main Market,08/06/2004,01/06/2004,2004,IPO,,HALFORDS GROUP,International Offering (GDR),,United Kingdom,526,General Retailers,Retailers - Hardlines,260,,592.5919818,,306.6662872,-,-,,,,,,,,,,,,,
AIM,07/06/2004,01/06/2004,2004,IPO,,MKM GROUP,New Company Placing,,United Kingdom,545,Media & Entertainment,Media Agencies,44,,5.79999992,W H Ireland Limited,2.4,-,-,,,,,,,,,,,,,
UK Main Market,03/06/2004,01/06/2004,2004,IPO,,UMBRO,New Company Placing,,United Kingdom,341,Household Goods & Textiles,Clothing & Footwear,100,,144.535722,,50,-,-,,,,,,,,,,,,,
AIM,02/06/2004,01/06/2004,2004,IPO,,VANE HLDGS,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,11,,16.07582053,Seymour Pierce Limited,3.705,-,-,,,,,,,,,,,,,
UK Main Market,01/06/2004,01/06/2004,2004,IPO,,ISIS PROPERTY TRUST 2,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,110.5,,110.5,-,-,,,,,,,,,,,,,
AIM,01/06/2004,01/06/2004,2004,IPO,,HIGHTOWER CONSTRUCTION,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,5,,0.75,W H Ireland Limited,0.5,-,-,,,,,,,,,,,,,
AIM,26/05/2004,01/05/2004,2004,IPO,,TELEUNIT SPA,New Company Placing,,Italy,673,Telecommunication Services,Fixed-Line Telecommunication Services,20,,37.3488498,Daniel Stewart & Company plc,10.1488,-,-,,,,,,,,,,,,,
AIM,26/05/2004,01/05/2004,2004,IPO,,MICHELMERSH BRICK HLDGS,New Company Placing,,United Kingdom,132,Construction & Building Materials,Building & Construction Materials,56,,21.28999936,Charles Stanley Securities,5.18,-,-,,,,,,,,,,,,,
AIM,24/05/2004,01/05/2004,2004,IPO,,WYNNSTAY GROUP,New Company Placing,,United Kingdom,433,Food Producers & Processors,Farming & Fishing,190,,16.4912096,W H Ireland Limited,1.5,-,-,,,,,,,,,,,,,
AIM,21/05/2004,01/05/2004,2004,IPO,,LOCAL RADIO CO(THE),New Company Placing,,United Kingdom,542,Media & Entertainment,"Television, Radio and Filmed Entertainment",95,,52.777725,Bridgewell Limited,50.1388,-,-,,,,,,,,,,,,,
AIM,20/05/2004,01/05/2004,2004,IPO,,OAKDENE HOMES,New Company Placing,,United Kingdom,862,Real Estate,Real Estate Holding & Development,110,,17.9077151,Seymour Pierce Limited,5,-,-,,,,,,,,,,,,,
AIM,20/05/2004,01/05/2004,2004,IPO,,METROCAPITAL,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,3,,0.57499998,Beaumont Cornish Limited,0.45,-,-,,,,,,,,,,,,,
International Main Market,19/05/2004,01/05/2004,2004,IPO,,C&C GROUP,International Offering (GDR),,Republic of Ireland,415,Beverages,Beverages - Brewers,152,,461.5002902,,267.52,-,-,,,,,,,,,,,,,
AIM,19/05/2004,01/05/2004,2004,IPO,,URBAN DINING,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,50,,3.7,KBC Peel Hunt Limited,2.75,-,-,,,,,,,,,,,,,
AIM,14/05/2004,01/05/2004,2004,IPO,,ORIENTROSE 2,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,3,,0.375,Beaumont Cornish Limited,0.225,-,-,,,,,,,,,,,,,
AIM,12/05/2004,01/05/2004,2004,IPO,,STAR ENERGY GROUP,New Company Placing,,United Kingdom,73,Oil & Gas,Oil & Gas - Exploration & Production,175,,105.4353335,Hoare Govett Limited,79.1,-,-,,,,,,,,,,,,,
UK Main Market,12/05/2004,01/05/2004,2004,IPO,,PINEWOOD SHEPPERTON,New Company Placing,,United Kingdom,542,Media & Entertainment,"Television, Radio and Filmed Entertainment",180,,82.4636124,,75.0990474,-,-,,,,,,,,,,,,,
AIM,12/05/2004,01/05/2004,2004,IPO,,NEWPORT NETWORKS GROUP,New Company Placing,,United Kingdom,938,Information Technology Hardware,Telecommunications Equipment,71,,44.68658634,Evolution Securities Limited,27,-,-,,,,,,,,,,,,,
AIM,12/05/2004,01/05/2004,2004,IPO,,SOLAR INTEGRATED TECHNOLOGIES INC,New Company Placing,,USA,252,Electronic & Electrical Equipment,Electrical Equipment,171,,57.2212341,KBC Peel Hunt Limited,12.3418,-,-,,,,,,,,,,,,,
AIM,10/05/2004,01/05/2004,2004,IPO,,DEALOGIC(HOLDINGS),New Company Placing,,United Kingdom,977,Software & Computer Services,Software,220,,153.923968,JPMorgan Cazenove Limited,24.398,-,-,,,,,,,,,,,,,
AIM,10/05/2004,01/05/2004,2004,IPO,,BROKER NETWORK HLDGS,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,71,,10.68614326,Brewin Dolphin Securities Limited,2.75,-,-,,,,,,,,,,,,,
AIM,10/05/2004,01/05/2004,2004,IPO,,ALLTRUE INVESTMENTS,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,2,,1.867,City Financial Associates Limited,0.867,-,-,,,,,,,,,,,,,
AIM,07/05/2004,01/05/2004,2004,IPO,,CNG TRAVEL GROUP,New Company Placing,,Republic of Ireland,538,Leisure & Hotels,Leisure Facilities,103,,58.88744325,Evolution Securities Limited,22.4719,-,-,,,,,,,,,,,,,
AIM,07/05/2004,01/05/2004,2004,IPO,,AURUM MINING,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,47,,3.84999983,W H Ireland Limited,1.5,-,-,,,,,,,,,,,,,
AIM,06/05/2004,01/05/2004,2004,IPO,,AQUILO,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,1.75,,4.96392862,Brewin Dolphin Securities Limited,2.705,-,-,,,,,,,,,,,,,
AIM,30/04/2004,01/04/2004,2004,IPO,,PUBLIC RECRUITMENT GROUP,New Company Placing,,United Kingdom,583,Support Services,"Education, Business Training & Employment Agencies",136,,29.99999928,Colins Stewart Europe Limited,10,-,-,,,,,,,,,,,,,
AIM,30/04/2004,01/04/2004,2004,IPO,,BRIGHT THINGS,New Company Placing,,United Kingdom,347,Household Goods & Textiles,Leisure Equipment,90,,13.5,Corporate Synergy plc,4.5,-,-,,,,,,,,,,,,,
AIM,28/04/2004,01/04/2004,2004,IPO,,BBI HLDGS,New Company Placing,,United Kingdom,482,Pharmaceuticals & Biotechnology,Biotechnology,47,,10.02469533,Teather & Greenwood Limited,5,-,-,,,,,,,,,,,,,
AIM,27/04/2004,01/04/2004,2004,IPO,,BLOCK SHIELD CORP,New Company Placing,,United Kingdom,253,Electronic & Electrical Equipment,Electronic Equipment,72,,18.17938224,Teather & Greenwood Limited,1.4766,-,-,,,,,,,,,,,,,
AIM,26/04/2004,01/04/2004,2004,IPO,,YORK PHARMA,New Company Placing,,United Kingdom,486,Pharmaceuticals & Biotechnology,Pharmaceuticals,25,,2.90475,Daniel Stewart & Company plc,1,-,-,,,,,,,,,,,,,
AIM,19/04/2004,01/04/2004,2004,IPO,,ASIA ENERGY,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,75,,25.46973825,W H Ireland Limited,11.2197,-,-,,,,,,,,,,,,,
AIM,16/04/2004,01/04/2004,2004,IPO,,SOVEREIGN REVERSIONS,New Company Placing,,United Kingdom,862,Real Estate,Real Estate Holding & Development,260,,33.4446358,Charles Stanley Securities,18.339,-,-,,,,,,,,,,,,,
AIM,16/04/2004,01/04/2004,2004,IPO,,ELCOM INTERNATIONAL,New Company Placing,,USA,977,Software & Computer Services,Software,6.8,,5.64183622,Smith & Williamson Corporate Finance Limited,2.0249,-,-,,,,,,,,,,,,,
AIM,15/04/2004,01/04/2004,2004,IPO,,PKL HLDGS,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,110,,39.7040798,Arbuthnot Securities Limited,10,-,-,,,,,,,,,,,,,
International Main Market,15/04/2004,01/04/2004,2004,IPO,,VISONIC,New Company Placing,,Israel,938,Information Technology Hardware,Telecommunications Equipment,88,,35.4114772,,9.5610988,-,-,,,,,,,,,,,,,
AIM,15/04/2004,01/04/2004,2004,IPO,,4LESS GROUP(THE),New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,60,,4.7857098,Corporate Synergy plc,1.97,-,-,,,,,,,,,,,,,
AIM,14/04/2004,01/04/2004,2004,IPO,,NETELLER,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,200,,239.6,Canaccord Adams Limited,35,-,-,,,,,,,,,,,,,
AIM,13/04/2004,01/04/2004,2004,IPO,,OMEGA INTERNATIONAL GRP,New Company Placing,,United Kingdom,342,Household Goods & Textiles,Furnishings & Floor Coverings,113,,31.3700995,Evolution Securities Limited,9.4989,-,-,,,,,,,,,,,,,
UK Main Market,08/04/2004,01/04/2004,2004,IPO,,DIGNITY,New Company Placing,,United Kingdom,584,Support Services,Environmental Control,230,,184,,149.999997,-,-,,,,,,,,,,,,,
AIM,08/04/2004,01/04/2004,2004,IPO,,TOLEDO COPPER CORP,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,1.5,,6.805000005,Nabarro Wells & Co. Limited,2.5,-,-,,,,,,,,,,,,,
AIM,07/04/2004,01/04/2004,2004,IPO,,TITAN EUROPE,New Company Placing,,United Kingdom,263,Engineering & Machinery,Commercial Vehicles & Trucks,125,,47.8125,Seymour Pierce Limited,33.4688,-,-,,,,,,,,,,,,,
International Main Market,06/04/2004,01/04/2004,2004,IPO,,CATLIN GROUP,International Offering (GDR),,Bermuda,834,Insurance,Insurance - Non-Life,350,,539.2517375,,190.96,-,-,,,,,,,,,,,,,
UK Main Market,06/04/2004,01/04/2004,2004,IPO,,IIMIA INVESTMENT TRUST,New Company Placing,,United Kingdom,850,Investment Companies,Investment Companies,100,,18.733884,,18.733884,-,-,,,,,,,,,,,,,
AIM,05/04/2004,01/04/2004,2004,IPO,,IMPERIAL ENERGY CORP,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,25,,2.45,Canaccord Adams Limited,0.85,-,-,,,,,,,,,,,,,
AIM,02/04/2004,01/04/2004,2004,IPO,,HEALTHCARE COMMUNICATIONS GROUP,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,48,,18.10947984,W H Ireland Limited,0.253,-,-,,,,,,,,,,,,,
UK Main Market,01/04/2004,01/04/2004,2004,IPO,,DEXION EQUITY ALTERNATIVE,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,85,,85,-,-,,,,,,,,,,,,,
AIM,01/04/2004,01/04/2004,2004,IPO,,FLOORS 2 GO,New Company Placing,,United Kingdom,526,General Retailers,Retailers - Hardlines,48,,62.84499984,W H Ireland Limited,0.805,-,-,,,,,,,,,,,,,
AIM,31/03/2004,01/03/2004,2004,IPO,,ATTENTIV SYSTEMS GROUP,New Company Placing,,United Kingdom,977,Software & Computer Services,Software,55,,33.3177867,Investec Bank (UK) Limited,33.3178,-,-,,,,,,,,,,,,,
AIM,31/03/2004,01/03/2004,2004,IPO,,EUROPEAN NICKEL,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,32,,30.4242736,Canaccord Adams Limited,15,-,-,,,,,,,,,,,,,
AIM,31/03/2004,01/03/2004,2004,IPO,,POLARON,New Company Placing,,United Kingdom,253,Electronic & Electrical Equipment,Electronic Equipment,150,,17.6031825,Arbuthnot Securities Limited,7.863,-,-,,,,,,,,,,,,,
AIM,29/03/2004,01/03/2004,2004,IPO,,AWARD INTERNATIONAL HLDGS,New Company Placing,,United Kingdom,545,Media & Entertainment,Media Agencies,10,,3.25,Seymour Pierce Limited,2.25,-,-,,,,,,,,,,,,,
AIM,26/03/2004,01/03/2004,2004,IPO,,CENTRAL AFRICAN GOLD,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,1,,3.935,Grant Thornton UK LLP ,1.11,-,-,,,,,,,,,,,,,
UK Main Market,25/03/2004,01/03/2004,2004,IPO,,ALTERNATIVE ASSET OPPORTUNITIES,New Company Placing,,United Kingdom,8777,General Financial,Investment Services,100,,0,,40,-,-,,,,,,,,,,,,,
AIM,25/03/2004,01/03/2004,2004,IPO,,ALBIDON LD,New Company Placing,,British Virgin Islands,48,Mining,Other Mineral Extractors & Mines,20,,13.1336,RFC Corporate Finance Limited,6,-,-,,,,,,,,,,,,,
AIM,25/03/2004,01/03/2004,2004,IPO,,GOLDSTONE RESOURCES,New Company Placing,,United Kingdom,43,Mining,Gold Mining,25,,16.272,Westhouse Securities LLP,5.6,-,-,,,,,,,,,,,,,
UK Main Market,24/03/2004,01/03/2004,2004,IPO,,EIRCOM GROUP,International Offering (GDR),,United Kingdom,673,Telecommunication Services,Fixed-Line Telecommunication Services,104,,769.3202972,,201.2903214,-,-,,,,,,,,,,,,,
AIM,24/03/2004,01/03/2004,2004,IPO,,NAMIBIAN RESOURCES,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,15,,5.15588925,Grant Thornton UK LLP ,2,-,-,,,,,,,,,,,,,
AIM,23/03/2004,01/03/2004,2004,IPO,,NADLAN,New Company Placing,,United Kingdom,862,Real Estate,Real Estate Holding & Development,5,,10.608104,John East & Partners Limited,0.6992,-,-,,,,,,,,,,,,,
International Main Market,19/03/2004,01/03/2004,2004,IPO,,ASSOCIATED CEMENT CO,International Offering (GDR),,India,132,Construction & Building Materials,Building & Construction Materials,6.19,,18.5290498,,18.5290498,-,-,,,,,,,,,,,,,
AIM,18/03/2004,01/03/2004,2004,IPO,,MONEYBOX,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,47,,93.57907223,Numis Securities Limited,46.3,-,-,,,,,,,,,,,,,
AIM,18/03/2004,01/03/2004,2004,IPO,,QUINTESSENTIALLY ENGLISH,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,5,,0.55884325,City Financial Associates Limited,0.25,-,-,,,,,,,,,,,,,
AIM,17/03/2004,01/03/2004,2004,IPO,,ANGLE,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,144,,24.04293696,KBC Peel Hunt Limited,9,-,-,,,,,,,,,,,,,
AIM,16/03/2004,01/03/2004,2004,IPO,,RAB CAPITAL,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,25,,85.55,KBC Peel Hunt Limited,8,-,-,,,,,,,,,,,,,
AIM,11/03/2004,01/03/2004,2004,IPO,,ORIEL RESOURCES,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,65,,104.4766684,Canaccord Adams Limited,40.56,-,-,,,,,,,,,,,,,
AIM,11/03/2004,01/03/2004,2004,IPO,,OFFSHORE HYDOCARBON MAPPING,New Company Placing,,United Kingdom,267,Engineering & Machinery,Engineering - General,170,,49.2964963,KBC Peel Hunt Limited,15.4841,-,-,,,,,,,,,,,,,
AIM,11/03/2004,01/03/2004,2004,IPO,,2 ERGO GROUP,New Company Placing,,United Kingdom,678,Telecommunication Services,Wireless Telecommunications Services,120,,34.76412,Numis Securities Limited,3,-,-,,,,,,,,,,,,,
AIM,11/03/2004,01/03/2004,2004,IPO,,ROSHNI INVESTMENTS,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,10,,0.8,W H Ireland Limited,0.25,-,-,,,,,,,,,,,,,
AIM,10/03/2004,01/03/2004,2004,IPO,,CENTAUR HOLDINGS,New Company Placing,,United Kingdom,547,Media & Entertainment,Publishing & Printing,100,,147.994118,Numis Securities Limited,134.1751,-,-,,,,,,,,,,,,,
AIM,10/03/2004,01/03/2004,2004,IPO,,SCREEN FX,New Company Placing,,United Kingdom,545,Media & Entertainment,Media Agencies,10,,12,Seymour Pierce Limited,5,-,-,,,,,,,,,,,,,
AIM,10/03/2004,01/03/2004,2004,IPO,,COMPASS FINANCE GROUP,New Company Placing,,United Kingdom,873,Speciality & Other Finance,Consumer Finance,48,,32.15030016,W H Ireland Limited,0.6095,-,-,,,,,,,,,,,,,
AIM,09/03/2004,01/03/2004,2004,IPO,,SKIDDAW CAPITAL INC,New Company Placing,,Cayman Islands,879,Speciality & Other Finance,Other Financial,6,,1.5,Canaccord Adams Limited,1.2,-,-,,,,,,,,,,,,,
AIM,09/03/2004,01/03/2004,2004,IPO,,GIPPSLAND,New Company Placing,,Australia,48,Mining,Other Mineral Extractors & Mines,2.8,,4.343507782,Grant Thornton UK LLP ,0.7,-,-,,,,,,,,,,,,,
UK Main Market,08/03/2004,01/03/2004,2004,IPO,,ARK THERAPEUTICS GROUP,International Offering (GDR),,United Kingdom,482,Pharmaceuticals & Biotechnology,Biotechnology,133,,167.873922,,55.26947468,-,-,,,,,,,,,,,,,
AIM,08/03/2004,01/03/2004,2004,IPO,,REFLEXION COSMETICS,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,13,,1.15000002,W H Ireland Limited,0.5,-,-,,,,,,,,,,,,,
AIM,08/03/2004,01/03/2004,2004,IPO,,FELIX GROUP,New Company Placing,,United Kingdom,545,Media & Entertainment,Media Agencies,20,,19.005581,Seymour Pierce Limited,0.4973,-,-,,,,,,,,,,,,,
AIM,05/03/2004,01/03/2004,2004,IPO,,INTERACTIVE GAMING HOLDINGS,New Company Placing,,United Kingdom,974,Software & Computer Services,Internet,5,,0.875,Insinger de Beaufort,0.25,-,-,,,,,,,,,,,,,
UK Main Market,02/03/2004,01/03/2004,2004,IPO,,CSR PLC,New Company Placing,,United Kingdom,936,Information Technology Hardware,Semiconductors,200,,240.35447,,78.743078,-,-,,,,,,,,,,,,,
AIM,02/03/2004,01/03/2004,2004,IPO,,TOREX RETAIL,New Company Placing,,United Kingdom,972,Software & Computer Services,Computer Services,40,,60.2972652,Evolution Securities Limited,22.5,-,-,,,,,,,,,,,,,
AIM,01/03/2004,01/03/2004,2004,IPO,,CIVICA,New Company Placing,,United Kingdom,977,Software & Computer Services,Software,175,,79.1974575,Seymour Pierce Limited,45,-,-,,,,,,,,,,,,,
UK Main Market,23/02/2004,01/02/2004,2004,IPO,,THAMES RIVER MULTI-HEDGE PCC,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,45.11214708,,45.11214708,-,-,,,,,,,,,,,,,
AIM,04/02/2004,01/02/2004,2004,IPO,,SUPERCART,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,50,,10.25,Charles Stanley Securities,4,-,-,,,,,,,,,,,,,
AIM,03/02/2004,01/02/2004,2004,IPO,,BUSINESS SERVE,New Company Placing,,United Kingdom,974,Software & Computer Services,Internet,78,,18.0357728,Teather & Greenwood Limited,4.5,-,-,,,,,,,,,,,,,
AIM,03/02/2004,01/02/2004,2004,IPO,,CAMELOT CAPITAL,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,5,,2.95625,Seymour Pierce Limited,1.375,-,-,,,,,,,,,,,,,
AIM,02/02/2004,01/02/2004,2004,IPO,,PALLADEX,New Company Placing,,United Kingdom,43,Mining,Gold Mining,20,,15.43574,W H Ireland Limited,5.2996,-,-,,,,,,,,,,,,,
AIM,19/01/2004,01/01/2004,2004,IPO,,ENITION,New Company Placing,,United Kingdom,977,Software & Computer Services,Software,5,,10.165289,Seymour Pierce Limited,0.299,-,-,,,,,,,,,,,,,
AIM,13/01/2004,01/01/2004,2004,IPO,,EIRX THERAPEUTICS,New Company Placing,,United Kingdom,482,Pharmaceuticals & Biotechnology,Biotechnology,5,,6.11749985,Grant Thornton UK LLP ,0.784,-,-,,,,,,,,,,,,,
AIM,06/01/2004,01/01/2004,2004,IPO,,INVU INC,New Company Placing,,USA,977,Software & Computer Services,Software,8.5,,8.597271355,Arbuthnot Securities Limited,3,-,-,,,,,,,,,,,,,
AIM,31/12/2003,01/12/2003,2003,IPO,,ARICOM,New Company Placing,,United Kingdom,118,Chemicals,Chemicals - Speciality,15,,14.01780255,Canaccord Adams Limited,4.0041,-,-,,,,,,,,,,,,,
UK Main Market,23/12/2003,01/12/2003,2003,IPO,,HHG,International Offering (GDR),,United Kingdom,871,Speciality & Other Finance,Asset Managers,30,,739.214838,,195.8762886,-,-,,,,,,,,,,,,,
AIM,23/12/2003,01/12/2003,2003,IPO,,OILEXCO INC,New Company Placing,,Canada,73,Oil & Gas,Oil & Gas - Exploration & Production,47,,27.96532336,Canaccord Adams Limited,12.8192,-,-,,,,,,,,,,,,,
UK Main Market,19/12/2003,01/12/2003,2003,IPO,,STANDARD LIFE INVEST PROP INC TRUST,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,100,,100,-,-,,,,,,,,,,,,,
AIM,19/12/2003,01/12/2003,2003,IPO,,STRATEGIC RETAIL,New Company Placing,,United Kingdom,526,General Retailers,Retailers - Hardlines,91,,11.90686952,W H Ireland Limited,0.3484,-,-,,,,,,,,,,,,,
AIM,19/12/2003,01/12/2003,2003,IPO,,VISTA GROUP,New Company Placing,,United Kingdom,132,Construction & Building Materials,Building & Construction Materials,95,,14.6130102,W H Ireland Limited,0.253,-,-,,,,,,,,,,,,,
UK Main Market,18/12/2003,01/12/2003,2003,IPO,,JAPANESE ACCELERATED PERFORMANCE FD,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,30,,30,-,-,,,,,,,,,,,,,
AIM,18/12/2003,01/12/2003,2003,IPO,,NAPIER BROWN FOODS,New Company Placing,,United Kingdom,435,Food Producers & Processors,Food Processors,110,,25.1099992,John East & Partners Limited,10,-,-,,,,,,,,,,,,,
AIM,18/12/2003,01/12/2003,2003,IPO,,CITY LOFTS GROUP,New Company Placing,,United Kingdom,862,Real Estate,Real Estate Holding & Development,100,,47.000032,Colins Stewart Europe Limited,7,-,-,,,,,,,,,,,,,
AIM,18/12/2003,01/12/2003,2003,IPO,,CROMA GROUP,New Company Placing,,United Kingdom,216,Aerospace & Defence,Defence,5.5,,2.83789583,Seymour Pierce Limited,1.6473,-,-,,,,,,,,,,,,,
AIM,18/12/2003,01/12/2003,2003,IPO,,BWA GROUP,New Company Placing,,United Kingdom,879,Speciality & Other Finance,Other Financial,2,,0.35933254,Beaumont Cornish Limited,0.31,-,-,,,,,,,,,,,,,
UK Main Market,15/12/2003,01/12/2003,2003,IPO,,EP GLOBAL OPPORTUNITIES TRUST,New Company Placing,,United Kingdom,850,Investment Companies,Investment Companies,100,,21.442078,,21.442078,-,-,,,,,,,,,,,,,
AIM,12/12/2003,01/12/2003,2003,IPO,,IMMEDIA BROADCASTING,New Company Placing,,United Kingdom,542,Media & Entertainment,"Television, Radio and Filmed Entertainment",110,,12.878701,Teather & Greenwood Limited,5.0493,-,-,,,,,,,,,,,,,
AIM,12/12/2003,01/12/2003,2003,IPO,,ASFARE GROUP,New Company Placing,,United Kingdom,267,Engineering & Machinery,Engineering - General,100,,4.2,Seymour Pierce Limited,2.4,-,-,,,,,,,,,,,,,
AIM,12/12/2003,01/12/2003,2003,IPO,,FLIGHTSTORE GROUP,New Company Placing,,United Kingdom,977,Software & Computer Services,Software,10,,10.037646,Seymour Pierce Limited,2,-,-,,,,,,,,,,,,,
AIM,12/12/2003,01/12/2003,2003,IPO,,CATER BARNARD(USA),New Company Placing,,United Kingdom,875,Speciality & Other Finance,Investment Banks,5,,1.67418145,Beaumont Cornish Limited,0.19,-,-,,,,,,,,,,,,,
AIM,11/12/2003,01/12/2003,2003,IPO,,CENTER PARCS(UK)GROUP,New Company Placing,,United Kingdom,538,Leisure & Hotels,Leisure Facilities,100,,245,Colins Stewart Europe Limited,245,-,-,,,,,,,,,,,,,
UK Main Market,11/12/2003,01/12/2003,2003,IPO,,BURREN ENERGY,New Company Placing,,United Kingdom,73,Oil & Gas,Oil & Gas - Exploration & Production,130,,175.2868286,,19.9999995,-,-,,,,,,,,,,,,,
AIM,11/12/2003,01/12/2003,2003,IPO,,SINCLAIR PHARMA,New Company Placing,,United Kingdom,486,Pharmaceuticals & Biotechnology,Pharmaceuticals,115,,61.818825,Robert W. Baird Limited,10.8,-,-,,,,,,,,,,,,,
AIM,11/12/2003,01/12/2003,2003,IPO,,EUREKA MINING,New Company Placing,,United Kingdom,48,Mining,Other Mineral Extractors & Mines,120,,20.4529992,William de Broe Plc,7,-,-,,,,,,,,,,,,,
UK Main Market,10/12/2003,01/12/2003,2003,IPO,,VEDANTA RESOURCES,International Offering (GDR),,United Kingdom,48,Mining,Other Mineral Extractors & Mines,390,,1115.4,,507,-,-,,,,,,,,,,,,,
AIM,08/12/2003,01/12/2003,2003,IPO,,PIXOLOGY,New Company Placing,,United Kingdom,977,Software & Computer Services,Software,140,,28,Canaccord Adams Limited,10,-,-,,,,,,,,,,,,,
AIM,08/12/2003,01/12/2003,2003,IPO,,BRAZILIAN DIAMONDS LTD,New Company Placing,,Canada,48,Mining,Other Mineral Extractors & Mines,34,,37.40586672,Brown Shipley & Co Limited,2.04,-,-,,,,,,,,,,,,,
AIM,04/12/2003,01/12/2003,2003,IPO,,CES SOFTWARE,New Company Placing,,United Kingdom,974,Software & Computer Services,Internet,68,,13.29672,Canaccord Adams Limited,4.3105,-,-,,,,,,,,,,,,,
AIM,01/12/2003,01/12/2003,2003,IPO,,ACCESS INTELLIGENCE,New Company Placing,,United Kingdom,545,Media & Entertainment,Media Agencies,37,,10.45374986,W H Ireland Limited,0.1955,-,-,,,,,,,,,,,,,
AIM,27/11/2003,01/11/2003,2003,IPO,,ERINACEOUS GROUP,New Company Placing,,United Kingdom,581,Support Services,Business Support Services,130,,57.9575932,Colins Stewart Europe Limited,14.1435,-,-,,,,,,,,,,,,,
AIM,25/11/2003,01/11/2003,2003,IPO,,TRANS-SIBERIAN GOLD,New Company Placing,,United Kingdom,43,Mining,Gold Mining,150,,42.8261685,Colins Stewart Europe Limited,16,-,-,,,,,,,,,,,,,
AIM,24/11/2003,01/11/2003,2003,IPO,,MONSTERMOB GROUP,New Company Placing,,United Kingdom,547,Media & Entertainment,Publishing & Printing,135,,32.0792616,Teather & Greenwood Limited,5.3,-,-,,,,,,,,,,,,,
UK Main Market,21/11/2003,01/11/2003,2003,IPO,,MEDICAL PROPERTY INVESTMENT FUND,New Company Placing,,United Kingdom,890,Investment Entities,Investment Entities,100,,140,,140,-,-,,,,,,,,,,,,,
International Main Market,19/11/2003,01/11/2003,2003,IPO,,ALEA GROUP HLDGS(BERMUDA),International Offering (GDR),,Bermuda,837,Insurance,Re-insurance,250,,432.816685,,165,-,-,,,,,,,,,,,,,
AIM,10/11/2003,01/11/2003,2003,IPO,,CLAPHAM HOUSE GROUP(THE),New Company Placing,,United Kingdom,539,Leisure & Hotels,"Restaurants, Pubs & Breweries",100,,15.05002,Noble & Company Limited,14.75,-,-,,,,,,,,,,,,,
AIM,07/11/2003,01/11/2003,2003,IPO,,STRAIGHT,New Company Placing,,United Kingdom,116,Chemicals,Chemicals - Advanced Materials,80,,5.523,Durlacher Limited,1.523,-,-,,,,,,,,,,,,,
AIM,06/11/2003,01/11/2003,2003,IPO,,ROMAG HLDGS,New Company Placing,,United Kingdom,132,Construction & Building Materials,Building & Construction Materials,45,,19.0010979,Brewin Dolphin Securities Limited,8.01,-,-,,,,,,,,,,,,,
